run_accession	sample_accession	experiment_accession	study_accession	sample_title	sample_alias	sample_description	description	library_name	experiment_title	study_title	run_alias	read_count	fastq_ftp	sample_title_x	sample_desc_x	sample_alias_x	label_hits
SRR31465481	SAMN45004463	SRX26834131	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood12	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	92_S92_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	92_S92_L001_R1_001.fastq.gz	86397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/081/SRR31465481/SRR31465481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/081/SRR31465481/SRR31465481_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood12	patient
SRR31465485	SAMN45004460	SRX26834127	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood2	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	89_S89_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	89_S89_L001_R1_001.fastq.gz	136756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/085/SRR31465485/SRR31465485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/085/SRR31465485/SRR31465485_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood2	patient
SRR31465486	SAMN45004459	SRX26834126	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood20	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	88_S88_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	88_S88_L001_R1_001.fastq.gz	138945	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/086/SRR31465486/SRR31465486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/086/SRR31465486/SRR31465486_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood20	patient
SRR31465490	SAMN45004455	SRX26834122	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin12	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	84_S84_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	84_S84_L001_R1_001.fastq.gz	160182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/090/SRR31465490/SRR31465490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/090/SRR31465490/SRR31465490_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin12	patient
SRR31465494	SAMN45004380	SRX26834118	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin19	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	9_S9_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	9_S9_L001_R1_001.fastq.gz	166749	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/094/SRR31465494/SRR31465494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/094/SRR31465494/SRR31465494_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin19	patient
SRR31465495	SAMN45004451	SRX26834117	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin20	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	80_S80_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	80_S80_L001_R1_001.fastq.gz	83348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/095/SRR31465495/SRR31465495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/095/SRR31465495/SRR31465495_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin20	patient
SRR31465504	SAMN45004442	SRX26834108	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool1	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	71_S71_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	71_S71_L001_R1_001.fastq.gz	155272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/004/SRR31465504/SRR31465504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/004/SRR31465504/SRR31465504_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool1	patient
SRR31465508	SAMN45004439	SRX26834104	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin10	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	68_S68_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	68_S68_L001_R1_001.fastq.gz	138546	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/008/SRR31465508/SRR31465508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/008/SRR31465508/SRR31465508_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin10	patient
SRR31465417	SAMN45004437	SRX26834195	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin15	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	66_S66_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	66_S66_L001_R1_001.fastq.gz	217022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/017/SRR31465417/SRR31465417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/017/SRR31465417/SRR31465417_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin15	patient
SRR31465420	SAMN45004434	SRX26834192	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool10	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	63_S63_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	63_S63_L001_R1_001.fastq.gz	193655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/020/SRR31465420/SRR31465420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/020/SRR31465420/SRR31465420_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool10	patient
SRR31465422	SAMN45004432	SRX26834190	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool15	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	61_S61_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	61_S61_L001_R1_001.fastq.gz	127608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/022/SRR31465422/SRR31465422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/022/SRR31465422/SRR31465422_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool15	patient
SRR31465423	SAMN45004378	SRX26834189	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin25	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	7_S7_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	7_S7_L001_R1_001.fastq.gz	124954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/023/SRR31465423/SRR31465423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/023/SRR31465423/SRR31465423_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin25	patient
SRR31465425	SAMN45004430	SRX26834187	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood9	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	59_S59_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	59_S59_L001_R1_001.fastq.gz	141986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/025/SRR31465425/SRR31465425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/025/SRR31465425/SRR31465425_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood9	patient
SRR31465427	SAMN45004428	SRX26834185	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood11	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	57_S57_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	57_S57_L001_R1_001.fastq.gz	153520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/027/SRR31465427/SRR31465427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/027/SRR31465427/SRR31465427_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood11	patient
SRR31465429	SAMN45004426	SRX26834183	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood4b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	55_S55_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	55_S55_L001_R1_001.fastq.gz	129251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/029/SRR31465429/SRR31465429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/029/SRR31465429/SRR31465429_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood4b	patient
SRR31465432	SAMN45004423	SRX26834180	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood7b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	52_S52_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	52_S52_L001_R1_001.fastq.gz	164158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/032/SRR31465432/SRR31465432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/032/SRR31465432/SRR31465432_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood7b	patient
SRR31465434	SAMN45004377	SRX26834178	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin6	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	6_S6_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	6_S6_L001_R1_001.fastq.gz	130800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/034/SRR31465434/SRR31465434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/034/SRR31465434/SRR31465434_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin6	patient
SRR31465442	SAMN45004414	SRX26834170	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood25	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	43_S43_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	43_S43_L001_R1_001.fastq.gz	102632	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/042/SRR31465442/SRR31465442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/042/SRR31465442/SRR31465442_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood25	patient
SRR31465453	SAMN45004404	SRX26834159	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool7	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	33_S33_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	33_S33_L001_R1_001.fastq.gz	161768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/053/SRR31465453/SRR31465453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/053/SRR31465453/SRR31465453_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool7	patient
SRR31465416	SAMN45004438	SRX26834196	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin11	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	67_S67_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	67_S67_L001_R1_001.fastq.gz	136827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/016/SRR31465416/SRR31465416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/016/SRR31465416/SRR31465416_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin11	patient
SRR31465454	SAMN45004403	SRX26834158	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool3b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	32_S32_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	32_S32_L001_R1_001.fastq.gz	141031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/054/SRR31465454/SRR31465454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/054/SRR31465454/SRR31465454_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool3b	patient
SRR31465455	SAMN45004402	SRX26834157	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool3	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	31_S31_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	31_S31_L001_R1_001.fastq.gz	152569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/055/SRR31465455/SRR31465455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/055/SRR31465455/SRR31465455_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool3	patient
SRR31465461	SAMN45004397	SRX26834151	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool4	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	26_S26_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	26_S26_L001_R1_001.fastq.gz	118284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/061/SRR31465461/SRR31465461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/061/SRR31465461/SRR31465461_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool4	patient
SRR31465462	SAMN45004396	SRX26834150	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool25	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	25_S25_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	25_S25_L001_R1_001.fastq.gz	157238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/062/SRR31465462/SRR31465462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/062/SRR31465462/SRR31465462_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool25	patient
SRR31465421	SAMN45004433	SRX26834191	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool11	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	62_S62_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	62_S62_L001_R1_001.fastq.gz	118459	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/021/SRR31465421/SRR31465421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/021/SRR31465421/SRR31465421_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool11	patient
