run_accession	sample_accession	experiment_accession	study_accession	sample_title	sample_alias	sample_description	description	library_name	experiment_title	study_title	run_alias	read_count	fastq_ftp	sample_title_x	sample_desc_x	sample_alias_x	label_hits
SRR13489668	SAMN17385215	SRX9902342	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-22_18	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-22_18	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-22_18_L001_R1_001.fastq.gz	70897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13489668/SRR13489668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13489668/SRR13489668_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-22_18	rosacea
SRR13489669	SAMN17385214	SRX9902341	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-21_17	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-21_17	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-21_17_L001_R1_001.fastq.gz	187636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13489669/SRR13489669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13489669/SRR13489669_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-21_17	rosacea
SRR13489673	SAMN17385211	SRX9902337	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-18_14	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-18_14	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-18_14_L001_R1_001.fastq.gz	62645	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13489673/SRR13489673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13489673/SRR13489673_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-18_14	rosacea
SRR13489683	SAMN17385203	SRX9902327	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-10_94	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-10_94	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-10_94_L001_R1_001.fastq.gz	126815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/083/SRR13489683/SRR13489683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/083/SRR13489683/SRR13489683_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-10_94	rosacea
SRR13489684	SAMN17385202	SRX9902326	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-9_93	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-9_93	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-9_93_L001_R1_001.fastq.gz	113696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/084/SRR13489684/SRR13489684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/084/SRR13489684/SRR13489684_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-9_93	rosacea
SRR13489685	SAMN17385269	SRX9902325	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-76_72	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-76_72	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-76_72_L001_R1_001.fastq.gz	126039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/085/SRR13489685/SRR13489685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/085/SRR13489685/SRR13489685_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-76_72	rosacea
SRR13489687	SAMN17385267	SRX9902323	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-74_70	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-74_70	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-74_70_L001_R1_001.fastq.gz	92389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/087/SRR13489687/SRR13489687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/087/SRR13489687/SRR13489687_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-74_70	rosacea
SRR13489688	SAMN17385266	SRX9902322	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-73_69	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-73_69	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-73_69_L001_R1_001.fastq.gz	70512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/088/SRR13489688/SRR13489688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/088/SRR13489688/SRR13489688_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-73_69	rosacea
SRR13489689	SAMN17385265	SRX9902321	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-72_68	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-72_68	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-72_68_L001_R1_001.fastq.gz	100080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/089/SRR13489689/SRR13489689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/089/SRR13489689/SRR13489689_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-72_68	rosacea
SRR13489691	SAMN17385201	SRX9902319	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-8_6	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-8_6	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-8_6_L001_R1_001.fastq.gz	74390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/091/SRR13489691/SRR13489691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/091/SRR13489691/SRR13489691_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-8_6	rosacea
SRR13489693	SAMN17385262	SRX9902317	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-69_65	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-69_65	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-69_65_L001_R1_001.fastq.gz	216905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/093/SRR13489693/SRR13489693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/093/SRR13489693/SRR13489693_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-69_65	rosacea
SRR13489698	SAMN17385257	SRX9902312	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-64_60	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-64_60	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-64_60_L001_R1_001.fastq.gz	42447	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/098/SRR13489698/SRR13489698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/098/SRR13489698/SRR13489698_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-64_60	rosacea
SRR13489711	SAMN17385245	SRX9902299	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-52_48	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-52_48	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-52_48_L001_R1_001.fastq.gz	32503	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/011/SRR13489711/SRR13489711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/011/SRR13489711/SRR13489711_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-52_48	rosacea
SRR13489712	SAMN17385244	SRX9902298	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-51_47	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-51_47	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-51_47_L001_R1_001.fastq.gz	46104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/012/SRR13489712/SRR13489712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/012/SRR13489712/SRR13489712_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-51_47	rosacea
SRR13489715	SAMN17385242	SRX9902295	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-49_45	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-49_45	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-49_45_L001_R1_001.fastq.gz	77621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/015/SRR13489715/SRR13489715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/015/SRR13489715/SRR13489715_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-49_45	rosacea
SRR13489726	SAMN17385232	SRX9902284	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-39_35	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-39_35	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-39_35_L001_R1_001.fastq.gz	97109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/026/SRR13489726/SRR13489726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/026/SRR13489726/SRR13489726_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-39_35	rosacea
SRR13489731	SAMN17385227	SRX9902279	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-34_30	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-34_30	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-34_30_L001_R1_001.fastq.gz	33348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/031/SRR13489731/SRR13489731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/031/SRR13489731/SRR13489731_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-34_30	rosacea
SRR13489732	SAMN17385226	SRX9902278	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-33_29	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-33_29	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-33_29_L001_R1_001.fastq.gz	99193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/032/SRR13489732/SRR13489732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/032/SRR13489732/SRR13489732_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-33_29	rosacea
SRR13489735	SAMN17385197	SRX9902275	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-4_92	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-4_92	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-4_92_L001_R1_001.fastq.gz	86348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/035/SRR13489735/SRR13489735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/035/SRR13489735/SRR13489735_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-4_92	rosacea
SRR13489737	SAMN17385222	SRX9902273	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-29_25	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-29_25	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-29_25_L001_R1_001.fastq.gz	48831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/037/SRR13489737/SRR13489737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/037/SRR13489737/SRR13489737_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-29_25	rosacea
SRR13489666	SAMN17385217	SRX9902344	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-24_20	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-24_20	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-24_20_L001_R1_001.fastq.gz	119617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13489666/SRR13489666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13489666/SRR13489666_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-24_20	rosacea
SRR13489672	SAMN17385212	SRX9902338	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-19_15	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-19_15	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-19_15_L001_R1_001.fastq.gz	40527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13489672/SRR13489672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13489672/SRR13489672_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-19_15	rosacea
SRR13489679	SAMN17385205	SRX9902331	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-12_8	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-12_8	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-12_8_L001_R1_001.fastq.gz	57898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13489679/SRR13489679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13489679/SRR13489679_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-12_8	rosacea
SRR13489680	SAMN17385204	SRX9902330	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-11_7	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-11_7	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-11_7_L001_R1_001.fastq.gz	34266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13489680/SRR13489680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13489680/SRR13489680_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-11_7	rosacea
SRR13489681	SAMN17385195	SRX9902329	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-2_2	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-2_2	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-2_2_L001_R1_001.fastq.gz	33842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13489681/SRR13489681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13489681/SRR13489681_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-2_2	rosacea
SRR13489682	SAMN17385194	SRX9902328	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-1_1	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-1_1	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-1_1_L001_R1_001.fastq.gz	85448	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13489682/SRR13489682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13489682/SRR13489682_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-1_1	rosacea
SRR13489686	SAMN17385268	SRX9902324	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-75_71	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-75_71	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-75_71_L001_R1_001.fastq.gz	50433	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/086/SRR13489686/SRR13489686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/086/SRR13489686/SRR13489686_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-75_71	rosacea
SRR13489690	SAMN17385264	SRX9902320	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-71_67	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-71_67	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-71_67_L001_R1_001.fastq.gz	107782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/090/SRR13489690/SRR13489690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/090/SRR13489690/SRR13489690_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-71_67	rosacea
SRR13489696	SAMN17385259	SRX9902314	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-66_62	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-66_62	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-66_62_L001_R1_001.fastq.gz	51874	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/096/SRR13489696/SRR13489696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/096/SRR13489696/SRR13489696_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-66_62	rosacea
SRR13489699	SAMN17385256	SRX9902311	PRJNA693337	MIMARKS Survey related sample from human eye metagenome	SS-63_59	Keywords: GSC:MIxS MIMARKS:5.0	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-63_59	Illumina MiSeq sequencing: Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	Effects of Intense Pulsed Light on Tear Film TGF-beta and Microbiome in Ocular Rosacea with Dry Eye	SS-63_59_L001_R1_001.fastq.gz	57199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/099/SRR13489699/SRR13489699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/099/SRR13489699/SRR13489699_2.fastq.gz	MIMARKS Survey related sample from human eye metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	SS-63_59	rosacea
